ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
51,Nur-Sultan,Astana Open,9/21/2021,ATP250,Indoor,Hard,1st Round,3,Musetti L.,Polmans M.,57,165,1108,437,6,4,2,6,6,4,NA,NA,NA,NA,2,1,Completed,1.36,3.2,1.34,3.5,1.42,3.75,1.33,3.28
51,Nur-Sultan,Astana Open,9/21/2021,ATP250,Indoor,Hard,1st Round,3,Millman J.,Popko D.,48,188,1350,363,3,6,6,1,6,4,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.5,2.78,1.57,2.8,1.47,2.65
51,Nur-Sultan,Astana Open,9/21/2021,ATP250,Indoor,Hard,1st Round,3,Gerasimov E.,Paire B.,97,53,769,1295,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.9,1.99,1.98,2,1.88,1.91
51,Nur-Sultan,Astana Open,9/22/2021,ATP250,Indoor,Hard,1st Round,3,Kwon S.W.,Donskoy E.,82,150,899,498,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.61,2.3,1.65,2.37,1.68,2.45,1.62,2.28
51,Nur-Sultan,Astana Open,9/22/2021,ATP250,Indoor,Hard,1st Round,3,Ruusuvuori E.,Bonzi B.,84,61,893,1024,6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,Rrtired,1.66,2.2,1.71,2.25,1.71,2.38,1.65,2.22
51,Nur-Sultan,Astana Open,9/22/2021,ATP250,Indoor,Hard,1st Round,3,Taberner C.,Berankis R.,117,109,668,733,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.37,1.57,2.57,1.56,2.58,1.69,2.37,1.57
51,Nur-Sultan,Astana Open,9/22/2021,ATP250,Indoor,Hard,1st Round,3,Duckworth J.,Kukushkin M.,65,146,1004,515,7,6,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.49,2.8,1.49,3.2,1.43,2.8
51,Nur-Sultan,Astana Open,9/22/2021,ATP250,Indoor,Hard,2nd Round,3,Ivashka I.,Skatov T.,52,280,1305,211,6,2,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.08,8,1.1,8.73,1.11,8.73,1.08,7.53
51,Nur-Sultan,Astana Open,9/22/2021,ATP250,Indoor,Hard,2nd Round,3,Djere L.,Musetti L.,49,57,1322,1108,6,4,6,7,6,4,NA,NA,NA,NA,2,1,Completed,2.1,1.72,2.31,1.69,2.31,1.78,2.17,1.68
51,Nur-Sultan,Astana Open,9/22/2021,ATP250,Indoor,Hard,2nd Round,3,Millman J.,Munar J.,48,71,1350,975,6,4,6,7,7,5,NA,NA,NA,NA,2,1,Completed,1.72,2.1,1.78,2.16,1.8,2.28,1.72,2.11
51,Nur-Sultan,Astana Open,9/23/2021,ATP250,Indoor,Hard,2nd Round,3,Kwon S.W.,Lajovic D.,82,35,899,1565,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.62,1.57,2.59,1.64,2.65,1.54,2.46
51,Nur-Sultan,Astana Open,9/23/2021,ATP250,Indoor,Hard,2nd Round,3,Ruusuvuori E.,Karatsev A.,84,25,893,2074,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.9,1.9,1.93,1.97,2.05,1.97,1.92,1.87
51,Nur-Sultan,Astana Open,9/23/2021,ATP250,Indoor,Hard,2nd Round,3,Duckworth J.,Krajinovic F.,65,37,1004,1527,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2.2,1.66,2.13,1.8,2.38,1.8,2.26,1.63
51,Nur-Sultan,Astana Open,9/23/2021,ATP250,Indoor,Hard,2nd Round,3,Taberner C.,Gerasimov E.,117,97,668,769,5,7,7,6,7,5,NA,NA,NA,NA,2,1,Completed,2.3,1.61,2.65,1.55,2.75,1.63,2.47,1.53
51,Nur-Sultan,Astana Open,9/23/2021,ATP250,Indoor,Hard,2nd Round,3,Bublik A.,Kecmanovic M.,34,60,1588,1025,2,6,6,3,7,5,NA,NA,NA,NA,2,1,Completed,1.66,2.2,1.72,2.25,1.81,2.53,1.68,2.18
51,Nur-Sultan,Astana Open,9/24/2021,ATP250,Indoor,Hard,Quarterfinals,3,Ivashka I.,Ruusuvuori E.,52,84,1305,893,4,6,6,4,6,1,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.52,2.73,1.52,2.85,1.46,2.67
51,Nur-Sultan,Astana Open,9/24/2021,ATP250,Indoor,Hard,Quarterfinals,3,Duckworth J.,Millman J.,65,48,1004,1350,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.72,2.1,1.74,2.23,1.75,2.25,1.7,2.14
51,Nur-Sultan,Astana Open,9/24/2021,ATP250,Indoor,Hard,Quarterfinals,3,Kwon S.W.,Djere L.,82,49,899,1322,7,6,2,6,6,0,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.54,2.67,1.54,3,1.46,2.67
51,Nur-Sultan,Astana Open,9/24/2021,ATP250,Indoor,Hard,Quarterfinals,3,Bublik A.,Taberner C.,34,117,1588,668,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.28,3.75,1.28,4.14,1.31,4.14,1.26,3.73
51,Nur-Sultan,Astana Open,9/25/2021,ATP250,Indoor,Hard,Semifinals,3,Duckworth J.,Ivashka I.,65,52,1004,1305,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,3.5,1.3,3.69,1.33,4.25,1.35,3.52,1.3
51,Nur-Sultan,Astana Open,9/25/2021,ATP250,Indoor,Hard,Semifinals,3,Kwon S.W.,Bublik A.,82,34,899,1588,3,6,7,5,6,3,NA,NA,NA,NA,2,1,Completed,2.75,1.44,2.77,1.51,2.9,1.54,2.66,1.47
51,Nur-Sultan,Astana Open,9/26/2021,ATP250,Indoor,Hard,The Final,3,Kwon S.W.,Duckworth J.,82,65,899,1004,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2,1.8,2.11,1.81,2.16,1.88,2.02,1.79
52,San Diego,San Diego Open,9/27/2021,ATP250,Outdoor,Hard,1st Round,3,Karatsev A.,Delbonis F.,24,44,2072,1420,6,1,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.25,4,1.31,3.73,1.31,4.33,1.24,3.93
52,San Diego,San Diego Open,9/28/2021,ATP250,Outdoor,Hard,1st Round,3,Nakashima B.,Fognini F.,83,31,885,1744,6,7,6,1,7,5,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.56,2.59,1.64,2.66,1.54,2.45
52,San Diego,San Diego Open,9/28/2021,ATP250,Outdoor,Hard,1st Round,3,Fritz T.,Caruso S.,39,128,1495,616,6,4,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.14,5.5,1.17,5.76,1.19,6.25,1.16,5.1
52,San Diego,San Diego Open,9/28/2021,ATP250,Outdoor,Hard,1st Round,3,Sonego L.,Basilashvili N.,23,34,2097,1578,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.74,2.21,1.82,2.25,1.74,2.07
52,San Diego,San Diego Open,9/28/2021,ATP250,Outdoor,Hard,1st Round,3,Korda S.,Paul T.,42,60,1459,1033,6,3,5,7,6,1,NA,NA,NA,NA,2,1,Completed,1.53,2.5,1.48,2.84,1.55,2.84,1.48,2.63
52,San Diego,San Diego Open,9/28/2021,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Koepfer D.,28,66,1930,1015,6,2,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.53,2.5,1.51,2.73,1.55,2.81,1.51,2.54
52,San Diego,San Diego Open,9/28/2021,ATP250,Outdoor,Hard,1st Round,3,Dimitrov G.,Fucsovics M.,29,41,1801,1459,6,3,1,6,7,5,NA,NA,NA,NA,2,1,Completed,2,1.8,2.05,1.85,2.15,1.85,2.01,1.78
52,San Diego,San Diego Open,9/29/2021,ATP250,Outdoor,Hard,1st Round,3,Harris L.,Eubanks C.,32,195,1677,349,3,6,6,1,6,4,NA,NA,NA,NA,2,1,Completed,1.22,4.33,1.26,4.31,1.26,4.5,1.23,4.08
52,San Diego,San Diego Open,9/29/2021,ATP250,Outdoor,Hard,1st Round,3,Murray A.,Kudla D.,109,94,731,807,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.36,3.2,1.41,3.05,1.5,3.21,1.4,2.91
52,San Diego,San Diego Open,9/29/2021,ATP250,Outdoor,Hard,1st Round,3,Schwartzman D.,Gaio F.,15,154,2800,461,6,2,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.16,5,1.24,4.51,1.24,5.75,1.18,4.77
52,San Diego,San Diego Open,9/29/2021,ATP250,Outdoor,Hard,1st Round,3,Evans D.,Anderson K.,22,69,2164,983,7,6,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.9,1.9,2.12,1.8,2.25,1.94,2.01,1.79
52,San Diego,San Diego Open,9/29/2021,ATP250,Outdoor,Hard,1st Round,3,Hurkacz H.,Bolt A.,12,144,3333,530,7,6,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.22,4.33,1.19,5.22,1.27,5.22,1.2,4.4
52,San Diego,San Diego Open,9/30/2021,ATP250,Outdoor,Hard,2nd Round,3,Rublev A.,Nakashima B.,5,83,6130,885,6,2,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.3,3.5,1.33,3.64,1.35,4.05,1.31,3.38
52,San Diego,San Diego Open,9/30/2021,ATP250,Outdoor,Hard,2nd Round,3,Schwartzman D.,Harris L.,15,32,2800,1677,4,6,6,3,6,2,NA,NA,NA,NA,2,1,Completed,1.9,1.9,1.89,2.02,1.96,2.15,1.87,1.92
52,San Diego,San Diego Open,9/30/2021,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Evans D.,28,22,1930,2164,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.37,1.56,2.6,1.64,2.62,1.55,2.42
52,San Diego,San Diego Open,9/30/2021,ATP250,Outdoor,Hard,2nd Round,3,Karatsev A.,Hurkacz H.,24,12,2072,3333,5,7,6,4,6,2,NA,NA,NA,NA,2,1,Completed,2.75,1.44,2.98,1.45,2.98,1.53,2.69,1.46
52,San Diego,San Diego Open,9/30/2021,ATP250,Outdoor,Hard,2nd Round,3,Shapovalov D.,Fritz T.,13,39,3265,1495,7,6,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.61,2.3,1.71,2.28,1.74,2.38,1.63,2.26
52,San Diego,San Diego Open,9/30/2021,ATP250,Outdoor,Hard,2nd Round,3,Sonego L.,Korda S.,23,42,2097,1459,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2.3,1.61,2.19,1.76,2.35,1.8,2.15,1.69
52,San Diego,San Diego Open,10/1/2021,ATP250,Outdoor,Hard,2nd Round,3,Ruud C.,Murray A.,10,109,3440,731,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.72,2.1,1.71,2.26,1.78,2.35,1.69,2.14
52,San Diego,San Diego Open,10/1/2021,ATP250,Outdoor,Hard,2nd Round,3,Dimitrov G.,Holmgren A.,29,901,1801,16,6,1,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.1,7,1.06,12.01,1.11,12.01,1.07,8.92
52,San Diego,San Diego Open,10/1/2021,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Shapovalov D.,28,13,1930,3265,6,3,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,2,1.8,2.29,1.7,2.29,1.9,2.06,1.76
52,San Diego,San Diego Open,10/1/2021,ATP250,Outdoor,Hard,Quarterfinals,3,Rublev A.,Schwartzman D.,5,15,6130,2800,6,1,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.3,3.5,1.33,3.69,1.34,4.03,1.3,3.52
52,San Diego,San Diego Open,10/2/2021,ATP250,Outdoor,Hard,Quarterfinals,3,Ruud C.,Sonego L.,10,23,3440,2097,6,1,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.53,2.5,1.51,2.75,1.55,2.92,1.5,2.6
52,San Diego,San Diego Open,10/2/2021,ATP250,Outdoor,Hard,Quarterfinals,3,Dimitrov G.,Karatsev A.,29,24,1801,2072,6,1,1,6,6,2,NA,NA,NA,NA,2,1,Completed,2.2,1.66,2.22,1.74,2.3,1.74,2.16,1.69
52,San Diego,San Diego Open,10/2/2021,ATP250,Outdoor,Hard,Semifinals,3,Norrie C.,Rublev A.,28,5,1930,6130,3,6,6,3,6,4,NA,NA,NA,NA,2,1,Completed,3.4,1.33,3.5,1.35,3.66,1.35,3.33,1.32
52,San Diego,San Diego Open,10/3/2021,ATP250,Outdoor,Hard,Semifinals,3,Ruud C.,Dimitrov G.,10,29,3440,1801,6,4,4,6,6,4,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.45,2.97,1.53,3.1,1.43,2.82
52,San Diego,San Diego Open,10/4/2021,ATP250,Outdoor,Hard,The Final,3,Ruud C.,Norrie C.,10,28,3440,1930,6,0,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.9,1.9,1.99,1.97,2.04,2,1.91,1.88
53,Sofia,Sofia Open,9/27/2021,ATP250,Indoor,Hard,1st Round,3,Paire B.,Davidovich Fokina A.,49,43,1295,1420,6,4,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,2.75,1.44,2.73,1.51,2.95,1.53,2.72,1.45
53,Sofia,Sofia Open,9/27/2021,ATP250,Indoor,Hard,1st Round,3,Kecmanovic M.,Andreev A.,62,319,1025,158,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.12,6,1.19,5.37,1.19,6.15,1.13,5.57
53,Sofia,Sofia Open,9/27/2021,ATP250,Indoor,Hard,1st Round,3,Mager G.,Mannarino A.,78,54,925,1147,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,2.62,1.5,2.65,1.53,2.75,1.53,2.62,1.48
53,Sofia,Sofia Open,9/28/2021,ATP250,Indoor,Hard,1st Round,3,Millman J.,Ymer M.,55,85,1145,855,6,2,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.3,1.61,2.56,1.57,2.56,1.66,2.34,1.58
53,Sofia,Sofia Open,9/28/2021,ATP250,Indoor,Hard,1st Round,3,Giron M.,Munar J.,67,70,1007,979,6,7,6,1,6,4,NA,NA,NA,NA,2,1,Completed,1.4,3,1.49,2.81,1.49,3.1,1.41,2.84
53,Sofia,Sofia Open,9/28/2021,ATP250,Indoor,Hard,1st Round,3,Djere L.,Martinez P.,47,59,1342,1054,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2.3,1.61,2.26,1.7,2.41,1.7,2.3,1.61
53,Sofia,Sofia Open,9/28/2021,ATP250,Indoor,Hard,1st Round,3,Kuzmanov D.,Musetti L.,226,61,290,1028,6,7,7,6,6,3,NA,NA,NA,NA,2,1,Completed,3.75,1.28,3.79,1.31,4.05,1.32,3.61,1.28
53,Sofia,Sofia Open,9/28/2021,ATP250,Indoor,Hard,1st Round,3,Gerasimov E.,Pospisil V.,112,68,709,1003,5,7,7,6,6,3,NA,NA,NA,NA,2,1,Completed,2.1,1.72,2.21,1.74,2.25,1.8,2.13,1.7
53,Sofia,Sofia Open,9/29/2021,ATP250,Indoor,Hard,1st Round,3,Marchenko I.,Seppi A.,151,95,477,802,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,2.1,1.72,2.23,1.72,2.35,1.75,2.16,1.68
53,Sofia,Sofia Open,9/29/2021,ATP250,Indoor,Hard,1st Round,3,Duckworth J.,Ruusuvuori E.,56,89,1142,836,3,6,6,4,6,4,NA,NA,NA,NA,2,1,Completed,2.5,1.53,2.71,1.51,3.08,1.64,2.48,1.53
53,Sofia,Sofia Open,9/29/2021,ATP250,Indoor,Hard,1st Round,3,Ivashka I.,Andujar P.,45,92,1370,808,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.14,5.5,1.13,6.89,1.17,6.89,1.13,5.72
53,Sofia,Sofia Open,9/29/2021,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Lazarov A.,37,462,1527,82,6,0,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.08,8,1.12,7.48,1.12,9.37,1.08,7.66
53,Sofia,Sofia Open,9/29/2021,ATP250,Indoor,Hard,2nd Round,3,Mager G.,Kecmanovic M.,78,62,925,1025,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2.75,1.44,2.76,1.51,2.8,1.55,2.64,1.47
53,Sofia,Sofia Open,9/29/2021,ATP250,Indoor,Hard,2nd Round,3,Majchrzak K.,Kuzmanov D.,125,226,621,290,7,5,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.3,3.5,1.23,4.79,1.34,4.79,1.26,3.8
53,Sofia,Sofia Open,9/30/2021,ATP250,Indoor,Hard,2nd Round,3,Millman J.,Marchenko I.,55,151,1145,477,5,7,7,6,6,3,NA,NA,NA,NA,2,1,Completed,1.57,2.37,1.56,2.61,1.57,2.65,1.53,2.48
53,Sofia,Sofia Open,9/30/2021,ATP250,Indoor,Hard,2nd Round,3,Giron M.,De Minaur A.,67,26,1007,1991,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,2.37,1.57,2.52,1.6,2.52,1.64,2.33,1.59
53,Sofia,Sofia Open,9/30/2021,ATP250,Indoor,Hard,2nd Round,3,Duckworth J.,Paire B.,56,49,1142,1295,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.81,2.12,1.84,2.15,1.76,2.05
53,Sofia,Sofia Open,9/30/2021,ATP250,Indoor,Hard,2nd Round,3,Krajinovic F.,Djere L.,37,47,1527,1342,6,3,6,0,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.62,1.53,2.68,1.53,2.8,1.47,2.64
53,Sofia,Sofia Open,9/30/2021,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,Ivashka I.,20,45,2278,1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Walkover,2.1,1.72,2.02,1.88,2.1,1.88,1.96,1.82
53,Sofia,Sofia Open,9/30/2021,ATP250,Indoor,Hard,2nd Round,3,Sinner J.,Gerasimov E.,14,112,2895,709,6,2,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.2,4.5,1.24,4.57,1.24,5,1.2,4.39
53,Sofia,Sofia Open,10/1/2021,ATP250,Indoor,Hard,Quarterfinals,3,Giron M.,Millman J.,67,55,1007,1145,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.37,1.68,2.34,1.68,2.65,1.57,2.39
53,Sofia,Sofia Open,10/1/2021,ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,Mager G.,20,78,2278,925,6,2,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.33,3.4,1.27,4.26,1.36,4.26,1.3,3.55
53,Sofia,Sofia Open,10/1/2021,ATP250,Indoor,Hard,Quarterfinals,3,Sinner J.,Duckworth J.,14,56,2895,1142,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.3,3.5,1.28,4.07,1.32,4.15,1.29,3.63
53,Sofia,Sofia Open,10/1/2021,ATP250,Indoor,Hard,Quarterfinals,3,Krajinovic F.,Majchrzak K.,37,125,1527,621,6,3,4,6,6,3,NA,NA,NA,NA,2,1,Completed,1.5,2.62,1.61,2.48,1.61,2.8,1.52,2.53
53,Sofia,Sofia Open,10/2/2021,ATP250,Indoor,Hard,Semifinals,3,Monfils G.,Giron M.,20,67,2278,1007,7,5,6,0,NA,NA,NA,NA,NA,NA,2,0,Completed,1.44,2.75,1.43,3.07,1.47,3.08,1.43,2.82
53,Sofia,Sofia Open,10/2/2021,ATP250,Indoor,Hard,Semifinals,3,Sinner J.,Krajinovic F.,14,37,2895,1527,6,3,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.43,3.07,1.5,3.21,1.41,2.9
53,Sofia,Sofia Open,10/3/2021,ATP250,Indoor,Hard,The Final,3,Sinner J.,Monfils G.,14,20,2895,2278,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.37,1.69,2.31,1.69,2.53,1.59,2.33
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Popyrin A.,Kecmanovic M.,71,63,965,1025,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,2.01,1.9,2.01,2.1,1.87,1.94
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Altmaier D.,Querrey S.,114,89,707,853,6,2,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,2.2,1.66,2.17,1.78,2.25,1.78,2.13,1.71
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Taberner C.,Munar J.,116,70,698,966,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2.2,1.66,2.33,1.68,2.33,1.73,2.19,1.67
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Daniel T.,Kohlschreiber P.,123,107,649,733,6,2,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,3.2,1.36,2.75,1.52,3.21,1.52,2.89,1.41
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Paul T.,Lopez F.,60,108,1058,733,6,3,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.25,4,1.25,4.5,1.28,4.5,1.23,4.08
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,Duckworth J.,57,55,1105,1174,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.9,1.9,1.87,2.04,1.95,2.12,1.84,1.96
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Pella G.,Kwon S.W.,80,56,914,1117,1,6,6,3,6,4,NA,NA,NA,NA,2,1,Completed,2.62,1.5,2.6,1.56,2.75,1.57,2.53,1.52
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Sandgren T.,Monteiro T.,102,92,758,834,6,4,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.92,1.99,2.1,2.07,1.84,1.96
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Giron M.,Van De Zandschulp B.,59,66,1077,1013,6,7,6,2,6,4,NA,NA,NA,NA,2,1,Completed,2,1.8,1.95,1.95,2.03,1.95,1.94,1.87
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Cressy M.,Djere L.,145,47,518,1342,6,7,6,1,7,5,NA,NA,NA,NA,2,1,Completed,1.9,1.9,2.02,1.89,2.06,2,1.91,1.89
54,Indian Wells,BNP Paribas Open,10/7/2021,Masters 1000,Outdoor,Hard,1st Round,3,Nishikori K.,Sousa J.,53,182,1208,395,6,7,6,3,6,2,NA,NA,NA,NA,2,1,Completed,1.14,5.5,1.18,5.55,1.19,7.5,1.16,5.33
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Caruso S.,Svajda Z.,135,434,548,90,6,3,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.8,2,1.85,2.06,1.86,2.17,1.8,2.02
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,Olivo R.,85,199,877,336,7,5,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.36,3.2,1.42,3.11,1.42,3.4,1.36,3.12
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Tiafoe F.,Paire B.,49,50,1312,1295,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.33,3.4,1.37,3.4,1.4,3.41,1.35,3.22
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Johnson S.,43,86,1420,876,6,7,6,3,7,5,NA,NA,NA,NA,2,1,Completed,1.66,2.2,1.73,2.24,1.75,2.3,1.67,2.2
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Pospisil V.,Wolf J.J.,68,187,1000,373,6,4,4,6,6,4,NA,NA,NA,NA,2,1,Completed,1.72,2.1,1.87,2.04,1.93,2.11,1.8,2.01
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Koepfer D.,78,65,923,1015,6,7,6,2,6,0,NA,NA,NA,NA,2,1,Completed,1.44,2.75,1.5,2.79,1.5,2.97,1.45,2.76
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka Y.,Delbonis F.,75,44,946,1420,6,3,3,6,7,6,NA,NA,NA,NA,2,1,Completed,1.61,2.3,1.78,2.16,1.78,2.52,1.68,2.19
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Tabilo A.,Kudla D.,184,95,391,807,6,1,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,2.3,1.61,2.24,1.73,2.38,1.73,2.21,1.67
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Escobedo E.,Rune H.,178,124,410,645,6,4,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,2.75,1.44,2.93,1.47,3.24,1.47,2.95,1.4
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Anderson K.,Thompson J.,69,76,989,930,7,5,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.37,1.56,2.59,1.62,3.03,1.49,2.6
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Struff J.L.,Galan D.E.,54,105,1208,735,7,6,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.44,3.04,1.44,3.04,1.41,2.89
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Musetti L.,48,62,1324,1028,6,1,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,2,1.8,2.08,1.84,2.38,1.84,2.07,1.76
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Brooksby J.,Ilkel C.,79,179,922,408,7,6,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.14,5.5,1.15,6.48,1.17,6.65,1.14,5.65
54,Indian Wells,BNP Paribas Open,10/8/2021,Masters 1000,Outdoor,Hard,1st Round,3,Gomez E.,Bagnis F.,174,74,417,952,6,3,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.61,2.3,1.75,2.21,1.75,2.83,1.61,2.32
54,Indian Wells,BNP Paribas Open,10/9/2021,Masters 1000,Outdoor,Hard,1st Round,3,Vukic A.,Andujar P.,202,96,331,805,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.61,2.3,1.58,2.56,1.62,2.65,1.56,2.43
